,Hunger,Potter,Twilight
5599,False,True,False
5600,False,False,False
5601,True,False,True
5602,False,False,False
5603,False,False,False
5604,False,False,False
5605,True,True,False
5606,False,True,False
5607,False,False,False
5608,False,False,False
5609,False,False,True
5610,False,False,False
5611,False,True,True
5612,False,True,False
5613,False,False,False
5614,False,True,False
5615,False,True,False
5616,False,False,True
5617,False,True,False
5618,False,True,True
5619,False,True,False
5620,True,True,True
5621,False,True,True
5622,False,False,False
5623,False,True,False
5624,False,True,False
5625,True,True,False
5626,False,False,False
5627,False,False,False
5628,False,True,True
5629,False,False,False
5630,False,True,False
5631,False,False,True
5632,False,True,False
5633,False,False,False
5634,False,False,True
5635,False,True,False
5636,True,False,False
5637,False,False,False
5638,False,True,True
5639,False,True,True
5640,False,True,True
5641,False,False,False
5642,False,True,False
5643,False,True,False
5644,False,True,True
5645,False,False,False
5646,False,True,False
5647,False,True,False
5648,False,True,False
5649,False,False,False
5650,False,False,False
5651,False,False,False
5652,False,False,True
5653,True,False,False
5654,True,True,False
5655,False,False,False
5656,False,True,False
5657,False,True,True
5658,False,False,True
5659,False,False,False
5660,False,True,False
5661,True,True,True
5662,False,True,False
5663,False,True,False
5664,True,False,True
5665,False,False,False
5666,False,False,True
5667,False,False,False
5668,False,False,False
5669,False,True,False
5670,True,True,False
5671,False,True,False
5672,False,True,True
5673,True,False,True
5674,True,True,False
5675,False,False,False
5676,True,False,True
5677,False,True,False
5678,False,True,True
5679,False,False,False
5680,False,False,True
5681,False,True,False
5682,False,False,True
5683,False,False,False
5684,True,True,False
5685,False,False,False
5686,False,True,False
5687,False,True,False
5688,False,False,False
5689,False,False,False
5690,False,False,True
5691,False,False,False
5692,False,True,False
5693,True,False,False
5694,False,False,True
5695,False,True,True
5696,False,True,False
5697,False,False,True
5698,False,False,False
5699,False,False,False
5700,False,False,False
5701,True,False,True
5702,False,False,True
5703,False,False,False
5704,False,False,False
5705,True,False,False
5706,False,False,False
5707,False,False,False
5708,False,False,True
5709,False,False,False
5710,True,False,True
5711,False,False,True
5712,False,False,False
5713,False,False,False
5714,False,False,False
5715,False,True,False
5716,False,True,False
5717,False,False,True
5718,False,False,False
5719,False,False,True
5720,False,True,False
5721,False,True,False
5722,False,True,False
5723,False,False,True
5724,False,False,False
5725,True,False,True
5726,False,True,False
5727,False,False,False
5728,False,True,False
5729,False,False,False
5730,False,False,False
5731,True,True,False
5732,True,False,True
5733,False,True,True
5734,False,False,False
5735,False,False,False
5736,False,True,False
5737,False,True,False
5738,False,False,True
5739,False,False,False
5740,False,False,False
5741,False,False,False
5742,False,False,True
5743,True,True,False
5744,True,False,False
5745,False,False,False
5746,False,False,False
5747,False,False,False
5748,False,False,True
5749,True,False,True
5750,True,False,True
5751,True,False,True
5752,True,False,False
5753,True,False,False
5754,False,True,False
5755,False,False,False
5756,False,False,True
5757,True,True,True
5758,False,False,True
5759,True,False,False
5760,True,False,False
5761,False,True,False
5762,False,False,True
5763,False,False,False
5764,False,False,True
5765,False,False,False
5766,False,True,True
5767,True,False,True
5768,False,False,True
5769,True,False,True
5770,False,True,False
5771,False,False,True
5772,False,False,False
5773,False,False,False
5774,False,False,True
5775,False,False,True
5776,False,False,True
5777,False,False,True
5778,False,False,True
5779,False,False,False
5780,False,False,True
5781,True,True,True
5782,False,False,True
5783,False,True,False
5784,False,False,True
5785,False,False,True
5786,False,True,False
5787,False,True,True
5788,False,False,False
5789,False,True,False
5790,False,False,True
5791,True,True,True
5792,False,False,True
5793,False,False,True
5794,True,False,False
5795,False,False,False
5796,False,False,True
5797,True,True,True
5798,False,False,True
5799,False,False,False
5800,False,False,True
5801,False,False,True
5802,False,False,True
5803,True,True,False
5804,False,False,True
5805,False,True,False
5806,False,True,True
5807,False,False,False
5808,False,False,False
5809,False,False,True
5810,False,True,False
5811,False,True,True
5812,False,False,True
5813,False,False,False
5814,True,False,False
5815,False,True,False
5816,False,True,False
5817,False,False,True
5818,False,True,False
5819,True,False,True
5820,False,True,False
5821,False,True,True
5822,True,True,False
5823,False,False,False
5824,False,False,False
5825,False,False,True
5826,False,True,False
5827,False,False,False
5828,True,True,True
5829,False,True,False
5830,True,False,True
5831,True,False,True
5832,False,False,True
5833,True,False,False
5834,False,False,True
5835,False,True,False
5836,False,False,False
5837,False,True,False
5838,False,True,False
5839,False,False,False
5840,False,True,False
5841,False,True,False
5842,False,False,False
5843,True,False,False
5844,False,False,False
5845,False,False,False
5846,False,False,False
5847,False,False,False
5848,False,False,True
5849,False,True,True
5850,False,False,False
5851,False,True,False
5852,False,True,False
5853,False,True,False
5854,False,False,True
5855,False,True,True
5856,False,True,False
5857,False,False,True
5858,False,False,False
5859,False,True,True
5860,True,False,True
5861,True,False,False
5862,False,False,True
5863,False,True,False
5864,False,True,False
5865,False,True,False
5866,False,False,True
5867,False,False,False
5868,False,False,True
5869,False,False,True
5870,True,True,False
5871,False,True,False
5872,False,False,True
5873,False,False,False
5874,True,False,False
5875,False,False,True
5876,False,False,False
5877,False,False,False
5878,False,False,True
5879,False,True,False
5880,True,False,True
5881,False,True,True
5882,True,False,False
5883,False,True,False
5884,True,False,False
5885,False,False,False
5886,False,False,True
5887,False,False,True
5888,False,False,True
5889,False,False,True
5890,False,True,False
5891,False,False,False
5892,False,True,False
5893,False,True,False
5894,True,False,False
5895,False,False,False
5896,False,True,True
5897,True,False,True
5898,True,False,False
5899,True,True,False
5900,False,False,True
5901,False,True,False
5902,False,False,True
5903,True,False,False
5904,False,True,False
5905,True,False,False
5906,False,True,False
5907,True,False,False
5908,False,False,False
5909,False,True,False
5910,False,False,False
5911,True,True,True
5912,False,False,False
5913,False,False,True
5914,False,False,False
5915,False,False,False
5916,False,False,False
5917,False,True,False
5918,False,True,False
5919,False,False,True
5920,False,True,False
5921,False,False,False
5922,False,True,False
5923,True,True,False
5924,False,False,True
5925,False,True,True
5926,False,True,False
5927,False,False,False
5928,False,False,False
5929,True,False,False
5930,False,False,False
5931,True,True,True
5932,False,True,False
5933,False,True,True
5934,False,False,False
5935,False,False,False
5936,False,False,False
5937,False,True,False
5938,True,False,False
5939,False,True,False
5940,True,True,True
5941,False,False,True
5942,False,False,False
5943,True,False,False
5944,False,False,False
5945,False,True,True
5946,False,False,False
5947,True,False,False
5948,False,False,False
5949,False,True,False
5950,False,True,False
5951,False,False,False
5952,True,False,False
5953,False,False,False
5954,False,False,False
5955,False,True,False
5956,True,False,False
5957,False,False,False
5958,True,True,False
5959,False,True,False
5960,False,False,False
5961,False,True,False
5962,False,False,False
5963,False,False,False
5964,False,False,False
5965,False,False,False
5966,False,True,True
5967,True,True,True
5968,False,False,True
5969,True,True,False
5970,False,True,False
5971,True,False,False
5972,False,False,False
5973,False,True,False
5974,True,False,False
5975,True,True,False
5976,True,False,True
5977,False,False,False
5978,False,False,False
5979,True,False,False
5980,False,True,True
5981,False,True,True
5982,False,False,False
5983,False,True,True
5984,False,False,True
5985,False,False,True
5986,True,False,False
5987,True,False,False
5988,False,False,False
5989,True,False,False
5990,False,False,False
5991,False,True,False
5992,True,False,False
5993,False,False,False
5994,False,True,False
5995,True,False,False
5996,False,True,True
5997,False,True,False
5998,True,True,False
5999,False,False,False
6000,False,False,False
6001,False,True,True
6002,True,True,False
